snapshot_or_event_date,status,make,model_family,body,model_year,asking_price_usd,sold_price_usd,mileage_miles,location,listing_title,listing_url,source,vin_or_stock,notes
2026-07-11,last_ask,Ferrari,296,coupe,2025,379990,,790,"Scottsdale, Arizona, USA",2025 Ferrari 296 GTB,https://www.classic.com/veh/2025-ferrari-296-gtb-zff99sla1s0315276-pgJ51vW/,Classic.com,ZFF99SLA1S0315276,296 GTB; exact miles displayed: 790 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,296,spider,2024,414900,,,"Fort Lauderdale, Florida, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma6r0310180-n3xzyEW/,Classic.com,ZFF01SMA6R0310180,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,296,spider,2024,389900,,176,"Costa Mesa, California, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma2r0307874-4DVbJYW/,Classic.com,ZFF01SMA2R0307874,296 GTS; exact miles displayed: 176 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,458,coupe,2011,329900,,,"Houston, Texas, USA",2011 Ferrari 458 Italia,https://www.classic.com/veh/2011-ferrari-458-italia-zff67nfa0b0180572-nQmY0on/,Classic.com,ZFF67NFA0B0180572,458 Italia/coupe; 20k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,458,coupe,2012,209900,,,"Costa Mesa, California, USA",2012 Ferrari 458 Italia,https://www.classic.com/veh/2012-ferrari-458-italia-zff67nfa6c0186765-WkBDx2n/,Classic.com,ZFF67NFA6C0186765,458 Italia/coupe; 35k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,488,coupe,2017,279900,,,"Norwood, Massachusetts, USA",2017 Ferrari 488 GTB Coupe,https://www.classic.com/veh/2017-ferrari-488-gtb-coupe-zff79ala1h0224468-pE16vzp/,Classic.com,ZFF79ALA1H0224468,20k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,488,spider,2018,479765,,,"Carrollton, Texas, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama1j0233724-WqOB9X4/,Classic.com,ZFF80AMA1J0233724,9k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,765LT,coupe,2021,557995,,,"Newtown Township, Pennsylvania, USA",2021 McLaren 765LT Coupe,https://www.classic.com/veh/2021-mclaren-765lt-sbm14rca4mw765563-Wj1MVjn/,Classic.com,SBM14RCA4MW765563,11k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,Artura,coupe,2023,183826,,,"Newtown Township, Pennsylvania, USA",2023 McLaren Artura Coupe,https://www.classic.com/veh/2023-mclaren-artura-coupe-sbm16aea5pw001945-nwMmBlp/,Classic.com,SBM16AEA5PW001945,Artura; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,Artura,coupe,2023,179214,,,"Newtown Township, Pennsylvania, USA",2023 McLaren Artura Coupe TechLux,https://www.classic.com/veh/2023-mclaren-artura-techlux-coupe-sbm16aea5pw00179-pJQ11aW/,Classic.com,,Artura; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,Artura,spider,2026,345655,,21,"Newtown Township, Pennsylvania, USA",2026 McLaren Artura Spider,https://www.classic.com/veh/2026-mclaren-artura-spider-sbm16bea6tw004238-4D3a0op/,Classic.com,SBM16BEA6TW004238,Artura Spider; exact miles displayed: 21 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,Artura,coupe,2023,184995,,,"Newtown Township, Pennsylvania, USA",2023 McLaren Artura Coupe,https://www.classic.com/veh/2023-mclaren-artura-sbm16aea2pw001501-4y0vKop/,Classic.com,SBM16AEA2PW001501,Artura; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,McLaren,Artura,coupe,2023,179996,,884,"Charlotte, North Carolina, USA",2023 McLaren Artura,https://www.classic.com/veh/2023-mclaren-artura-sbm16aea0pw001254-WRdZ634/,Classic.com,SBM16AEA0PW001254,Artura; exact miles displayed: 884 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ford,GT,coupe,2005,549980,,,"Jonesboro, Arkansas, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90sx5y401016-nQBYLoW/,Classic.com,1FAFP90SX5Y401016,Ford GT Gen1; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Gallardo,coupe,2008,280500,,,"Newtown Township, Pennsylvania, USA",2008 Lamborghini Gallardo Superleggera Coupe,https://www.classic.com/veh/2008-lamborghini-gallardo-superleggera-zhwgu43t98l-4AaLEv4/,Classic.com,,Gallardo; 26k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Huracan_Performante,coupe,2018,365000,,,"Boca Raton, Florida, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwus-Wq5XA3W/,Classic.com,,Huracán Performante; 13k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Huracan_Performante,coupe,2018,384900,,,"Broward County, Florida, USA",2018 Lamborghini Huracan Performante Coupe,https://www.classic.com/veh/2018-lamborghini-huracan-performante-coupe-zhwud4z-WYDyPln/,Classic.com,,Huracán Performante; 14k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Huracan_Performante,spider,2019,374500,,,"Boynton Beach, Florida, USA",2019 Lamborghini Huracan LP640-4 Performante Spyder,https://www.classic.com/veh/2019-lamborghini-huracan-lp640-4-performante-spyde-Wq56alW/,Classic.com,,Huracán Performante Spyder; 7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Huracan_STO,coupe,2021,445000,,,"Boynton Beach, Florida, USA",2021 Lamborghini Huracan STO,https://www.classic.com/veh/2021-lamborghini-huracan-sto-zhwua6zx5mla17635-pG7aEvp/,Classic.com,ZHWUA6ZX5MLA17635,Huracán STO; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Lamborghini,Revuelto,coupe,2025,697999,,,"Costa Mesa, California, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zmxsla02029-nKxd6xW/,Classic.com,ZHWUC1ZMXSLA02029,Revuelto; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,SF90,coupe,2021,435900,,,"Bellevue, Washington, USA",2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla6m0268472-pgJGPVW/,Classic.com,ZFF95NLA6M0268472,SF90 Stradale; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,SF90,spider,2022,539990,,,"Newport Beach, California, USA",2022 Ferrari SF90 Spider,https://www.classic.com/veh/2022-ferrari-sf90-spider-zff96nma2n0269857-WRLDyG4/,Classic.com,ZFF96NMA2N0269857,SF90 Spider; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,SF90,spider,2023,595170,,520,"Buffalo, New York, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma5p0296599-W9BxLXp/,Classic.com,ZFF96NMA5P0296599,SF90 Spider; exact miles displayed: 520 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-11,last_ask,Ferrari,SF90,coupe,2022,443970,,,"Village of Spring Valley, New York, USA",2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla8n0277319-47YNojW/,Classic.com,ZFF95NLA8N0277319,SF90 Stradale; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Ferrari,296,coupe,2025,340950,,162,"Miami-Dade County, Florida, USA",2025 Ferrari 296 GTB,https://www.classic.com/veh/2025-ferrari-296-gtb-zff99sla2s0318607-pJGgKa4/,Classic.com,ZFF99SLA2S0318607,296 GTB; exact miles displayed: 162 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Ferrari,458,spider,2013,269800,,,"Lisle, Illinois, USA",2013 Ferrari 458 Spider,https://www.classic.com/veh/2013-ferrari-458-spider-zff68nha9d0190370-pERmEJ4/,Classic.com,ZFF68NHA9D0190370,458 Spider; unparsed mileage text 'TMU'; left blank; Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Lamborghini,Aventador_SV,coupe,2016,1001900,,,"Hollywood, Florida, USA",2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zd7gla-pPdY7Bp/,Classic.com,,Aventador LP750-4 SV; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,off_market,Lamborghini,Aventador_SVJ,coupe,2021,,,,"Charlotte, North Carolina, USA",2021 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2021-lamborghini-aventador-lp770-4-svj-zhwun6zd3ml-pe6K5l4/,Classic.com,,Aventador LP770-4 SVJ; 5k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-07-10,last_ask,Ferrari,F8,spider,2023,,,,"New Canaan, Connecticut, USA",2023 Ferrari F8 Spider,https://www.classic.com/veh/2023-ferrari-f8-spider-w1nyc7hj2rx511495-pg6VMeW/,Classic.com,,F8 Spider; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price); asking_price blank (not shown on card)
2026-07-10,off_market,Ford,GT,coupe,2005,,,,"West Chicago, Illinois, USA",2005 Ford GT,https://www.classic.com/veh/2005-ford-gt-1fafp90s45y401254-nOb95E4/,Classic.com,1FAFP90S45Y401254,Ford GT Gen1; 9k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-07-10,off_market,Lamborghini,Huracan_STO,coupe,2022,,,,"West Chicago, Illinois, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx1nla18072-WqOwqJ4/,Classic.com,ZHWUA6ZX1NLA18072,Huracán STO; 7k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-07-10,last_ask,Lamborghini,Revuelto,coupe,2025,729888,,225,"Round Rock, Texas, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zm3sla03667-WNoPqBp/,Classic.com,ZHWUC1ZM3SLA03667,Revuelto; exact miles displayed: 225 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Ferrari,SF90,spider,2022,609900,,,"Scottsdale, Arizona, USA",2022 Ferrari SF90 Spider Tailor Made,https://www.classic.com/veh/2022-ferrari-sf90-spider-tailor-made-zff96nma0n028-n83Yob4/,Classic.com,,SF90 Spider; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Ferrari,SF90,spider,2024,589900,,475,"Palm Beach County, Florida, USA",2024 Ferrari SF90 Spider,https://www.classic.com/veh/2024-ferrari-sf90-spider-zff96nma9r0303282-45aJ5z4/,Classic.com,ZFF96NMA9R0303282,SF90 Spider; exact miles displayed: 475 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-10,last_ask,Ferrari,SF90,spider,2022,477996,,,"Charlotte, North Carolina, USA",2022 Ferrari SF90 Spider Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-spider-assetto-fiorano-zff96nma5-WbVxGoW/,Classic.com,,Assetto Fiorano; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,296,spider,2025,389990,,181,"Beverly Hills, California, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma7s0315183-4VmJ8dp/,Classic.com,ZFF01SMA7S0315183,296 GTS; exact miles displayed: 181 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,296,spider,2023,359900,,,"Costa Mesa, California, USA",2023 Ferrari 296 GTS,https://www.classic.com/veh/2023-ferrari-296-gts-zff01sma6p0297699-4o6awPp/,Classic.com,ZFF01SMA6P0297699,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,296,spider,2024,413022,,,"Naples, Florida, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma6r0310065-nBxxXmp/,Classic.com,ZFF01SMA6R0310065,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,488,coupe,2016,271900,,,"Hollywood, Florida, USA",2016 Ferrari 488 GTB,https://www.classic.com/veh/2016-ferrari-488-gtb-zff79ala3g0214992-nQRv9oW/,Classic.com,ZFF79ALA3G0214992,23k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,488,spider,2017,298900,,,"Beverly Hills, California, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama9h0226952-4o6qvJp/,Classic.com,ZFF80AMA9H0226952,38k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,off_market,McLaren,Artura,spider,2025,225000,,,"Newport Beach, California, USA",2025 McLaren Artura Spider,https://www.classic.com/veh/2025-mclaren-artura-spider-sbm16bea6sw003198-W9BPkPp/,Classic.com,SBM16BEA6SW003198,Artura Spider; 3k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-07-09,last_ask,McLaren,Artura,coupe,2025,249996,,,"Charlotte, North Carolina, USA",2025 McLaren Artura,https://www.classic.com/veh/2025-mclaren-artura-sbm16bea2sw003294-4y0xKKp/,Classic.com,SBM16BEA2SW003294,Artura; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,off_market,Lamborghini,Aventador_SV,coupe,2017,,,,"West Chicago, Illinois, USA",2017 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2017-lamborghini-aventador-lp750-4-sv-zhwut3zdxhla-nlOOag4/,Classic.com,,Aventador LP750-4 SV; 8k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-07-09,last_ask,Ferrari,F8,spider,2022,599995,,,"Wilsonville, Oregon, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lma7n0279054-pJQbAKW/,Classic.com,ZFF93LMA7N0279054,F8 Spider; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,off_market,Lamborghini,Revuelto,coupe,2025,,,787,"Rock Hill, South Carolina, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zm4sla02706-nQBy8wW/,Classic.com,ZHWUC1ZM4SLA02706,Revuelto; exact miles displayed: 787 mi; price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-07-09,last_ask,Lamborghini,Revuelto,coupe,2026,739950,,,"Miami-Dade County, Florida, USA",2026 Lamborghini Revuelto,https://www.classic.com/veh/2026-lamborghini-revuelto-zhwuc1zm4tla03954-4AvO5En/,Classic.com,ZHWUC1ZM4TLA03954,Revuelto; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,SF90,spider,2025,749999,,733,"San Diego, California, USA",2025 Ferrari SF90 Spider,https://www.classic.com/veh/2025-ferrari-sf90-spider-zff96nma9s0314790-n1eo1bn/,Classic.com,ZFF96NMA9S0314790,SF90 Spider; exact miles displayed: 733 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,SF90,coupe,2022,487272,,,"Naples, Florida, USA",2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla0n0276651-pJGo6O4/,Classic.com,ZFF95NLA0N0276651,SF90 Stradale; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-09,last_ask,Ferrari,SF90,coupe,2021,431685,,852,"Naples, Florida, USA",2021 Ferrari SF90 Stradale,https://www.classic.com/veh/2021-ferrari-sf90-stradale-zff95nla9m0267686-p0bg7Pn/,Classic.com,ZFF95NLA9M0267686,SF90 Stradale; exact miles displayed: 852 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-07-08,last_ask,Ferrari,296,coupe,2022,299900,,,"Houston, Texas, USA",2022 Ferrari 296 GTB Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-296-gtb-assetto-fiorano-zff99slaxn028-4Aa5qb4/,Classic.com,,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-08,last_ask,Ferrari,458,coupe,2015,1199999,,,"Costa Mesa, California, USA",2015 Ferrari 458 Speciale,https://www.classic.com/veh/2015-ferrari-458-speciale-zff75vfa7f0204298-4VAYyyp/,Classic.com,ZFF75VFA7F0204298,458 Speciale; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-08,last_ask,Ferrari,458,coupe,2015,1299999,,,"Costa Mesa, California, USA",2015 Ferrari 458 Italia Speciale *CARBON DOOR PANELS * FRONT PPF*,https://www.classic.com/veh/2015-ferrari-458-italia-speciale-carbon-door-panel-pzO9yM4/,Classic.com,,458 Speciale; 7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-07-08,last_ask,Ferrari,488,spider,2019,394725,,,"Village of Spring Valley, New York, USA",2019 Ferrari 488 Spider,https://www.classic.com/veh/2019-ferrari-488-spider-zff80amaxk0245663-nO8Py5W/,Classic.com,ZFF80AMAXK0245663,5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
